NAME	TITLE	SCORE	
LRRC23		-1.215651	
LOC111093768		-1.2158564	
KLHL6		-1.2159374	
LOC119866433		-1.215971	
LOC611596		-1.2159865	
LOC102154226		-1.2161655	
LOC111090561		-1.2161938	
LOC111098259		-1.2162228	
LOC102152828		-1.2162848	
LOC100682827		-1.2163626	
OR4D9		-1.2166839	
LOC111094560		-1.2173318	
MBNL3		-1.2174115	
LRCH3		-1.2174765	
LOC119864960		-1.2174917	
OR2A9B		-1.2175132	
LOC102154967		-1.2176585	
LOC111091879		-1.2178646	
LOC111097497		-1.2181722	
FBLN5		-1.2181817	
LOC100686457		-1.2183197	
LOC111094034		-1.2183937	
LOC111091321		-1.2184224	
SASH1		-1.2185276	
SLC30A1		-1.2186278	
LOC111096336		-1.2190231	
LOC106558918		-1.2193136	
BICC1		-1.2193227	
LOC119866598		-1.2194555	
LOC111091925		-1.2194779	
LOC102155522		-1.2196953	
AFF2		-1.2197179	
LOC119871253		-1.2197472	
LOC102151322		-1.2198919	
LOC102151727		-1.2199739	
LOC483070		-1.220647	
LOC119870250		-1.2209114	
LOC119869363		-1.2209256	
LOC111092192		-1.2210127	
UBXN7		-1.2210637	
ZNF608		-1.221164	
LOC111093880		-1.2211975	
LOC119873065		-1.2212348	
FNDC8		-1.2212534	
LOC119872774		-1.2212558	
CCDC187		-1.2213655	
OR2W1		-1.2215253	
ZMYM6		-1.2217767	
LOC119865373		-1.2220541	
NOVA2		-1.2222747	
LOC111093853		-1.2224075	
TRIM67		-1.2226619	
SERTAD2		-1.2229278	
SULT1C4		-1.2231232	
NOTCH2		-1.2234083	
NTN4		-1.223597	
LOC119870066		-1.2238156	
OR10H2		-1.2238281	
LOC111097690		-1.2238591	
LOC102156298		-1.2239261	
MAP4K5		-1.2240998	
LOC119870499		-1.2241846	
LOC111091863		-1.2242354	
LOC102152507		-1.2244161	
LOC111094025		-1.2245	
LOC111098268		-1.2245188	
TNFAIP6		-1.2247126	
DPPA2		-1.2252563	
LOC111091654		-1.2252613	
TMEM59		-1.225299	
FAM25A		-1.2255436	
LOC119874752		-1.2256068	
P2RY14		-1.2258657	
LOC102155538		-1.2260754	
LOC119873287		-1.2260768	
LOC102156445		-1.2261893	
LOC111093583		-1.2262193	
TRIM16		-1.2265941	
LOC119872754		-1.2268888	
LOC111093838		-1.2270678	
LOC119871929		-1.2271124	
NPAT		-1.2271173	
LOC100856295		-1.2272447	
LOC111098725		-1.2272606	
LOC100856086		-1.2272648	
LOC111097167		-1.2273644	
LOC102153294		-1.227721	
LOC106559820		-1.2278073	
LOC119869690		-1.2282192	
OR7E181		-1.228422	
LOC111095928		-1.2287362	
LOC111093971		-1.2287852	
TET1		-1.2289529	
LOC111095318		-1.2290783	
LOXL3		-1.2291968	
LOC102153778		-1.2293221	
LEKR1		-1.2293692	
LOC102154843		-1.2294056	
KNL1		-1.229771	
LOC119872708		-1.2300755	
LOC119865895		-1.2301699	
TSTD3		-1.2301815	
LOC100684469		-1.2302512	
LOC119872602		-1.2305822	
LOC111098989		-1.2305901	
DSG4		-1.2306277	
LOC119867665		-1.2308781	
LOC111097693		-1.2308954	
ZNF624		-1.2313608	
LOC111096650		-1.2313775	
TPRX1		-1.2314756	
GPR1		-1.2318168	
LOC111095795		-1.2318844	
LOC102152328		-1.2318852	
LOC111090047		-1.2320774	
LOC102154942		-1.2322927	
INTU		-1.2325355	
TESMIN		-1.2329247	
MITF		-1.2329882	
LOC102152332		-1.2330652	
LOC119866643		-1.233113	
TRIM38		-1.2333149	
LOC611083		-1.2333333	
LOC106560019		-1.2334391	
LPL		-1.2334447	
LOC102152101		-1.2338572	
SPATA1		-1.2338703	
LOC119874090		-1.2345126	
COL6A3		-1.2345699	
LOC111091980		-1.2346393	
LOC119867171		-1.2348255	
LOC119870844		-1.2350547	
DCBLD2		-1.2356467	
LOC111097581		-1.2356904	
LOC111093914		-1.2357366	
LOC111093268		-1.2358913	
PXMP4		-1.2359475	
LOC100686043		-1.235952	
LOC102157062		-1.2359813	
FAM237B		-1.2360104	
LOC111092799		-1.2361146	
LOC111092017		-1.2361526	
LOC106558175		-1.2362223	
LOC119873498		-1.2362418	
VCAM1		-1.2363279	
LOC102153321		-1.2364682	
LOC111094478		-1.2368199	
PDPN		-1.2370843	
HOXB1		-1.2371007	
DACH1		-1.2371641	
LOC119868625		-1.2371917	
FSTL1		-1.2372701	
LOC609023		-1.2375487	
LOC119873903		-1.2375624	
TRNAY-GUA.7		-1.237631	
ACTL10		-1.2377516	
ORC2		-1.238005	
CAST		-1.2380728	
LOC119864644		-1.2383127	
ISX		-1.2383846	
LHFPL3		-1.2389779	
LOC102157272		-1.2392318	
LOC102151962		-1.2392569	
LOC119866596		-1.239388	
LOC119866901		-1.2394022	
LOC487020		-1.239549	
NOX4		-1.2396759	
LOC111091793		-1.2398075	
LOC100685756		-1.240235	
LOC119874080		-1.2402672	
LOC119873379		-1.2404515	
LOC102153593		-1.2406038	
LOC119872177		-1.2406111	
OR52N4G		-1.2407142	
LOC111090973		-1.2409041	
LOC119864972		-1.24096	
PNISR		-1.2410737	
LOC119868436		-1.2414508	
TRPV4		-1.2414702	
LOC111093049		-1.2415065	
LOC111093297		-1.2417998	
MIR1-2		-1.2419262	
LOC111091072		-1.2421696	
LOC111090169		-1.242319	
LOC111097773		-1.2424103	
LOC102154029		-1.2424116	
LOC102153720		-1.2426182	
TRNAK-CUU.18		-1.2428294	
EDARADD		-1.2433077	
LOC100684974		-1.2433416	
FCN3		-1.2435377	
MYMX		-1.2436546	
LOC102152703		-1.2437431	
LOC111092491		-1.2437766	
LOC111098771		-1.2437915	
LOC111090967		-1.2438005	
LOC119871843		-1.2438182	
LOC102152139		-1.2439741	
GRIN2D		-1.2440825	
LOC111091564		-1.2441932	
LOC119864172		-1.2443855	
MILR1		-1.2443861	
LOC119872733		-1.2444414	
DIP2B		-1.2444861	
LOC119872283		-1.244521	
LOC106559444		-1.2446606	
ZNF570		-1.2447833	
OR52E4B		-1.2448428	
LOC119865966		-1.2448839	
LOC119865012		-1.2450662	
GNAT1		-1.2451389	
LOC119865234		-1.245403	
DSG3		-1.2455633	
LOC119865032		-1.2455753	
LOC119869312		-1.2460128	
LOC111098294		-1.2463614	
AGO4		-1.246479	
LOC106559812		-1.2466178	
ABHD15		-1.2467172	
KRTAP24-1		-1.2467625	
TRNAA-AGC		-1.2467643	
VPS13B		-1.246855	
LOC119867151		-1.2470375	
LOC119866515		-1.2471629	
LOC100856021		-1.2481709	
LOC610899		-1.2485474	
OR4X2		-1.2485496	
ZFHX2		-1.2486193	
LOC119866261		-1.2486467	
LOC111092598		-1.248798	
LOC111090727		-1.249054	
LOC111093151		-1.2495487	
LOC111098393		-1.2497885	
ATP6V1E2		-1.250175	
LOC119866706		-1.2502809	
MDH1B		-1.2503434	
UBN2		-1.2503672	
LOC100688913		-1.2504393	
LOC111090461		-1.2506093	
CBLL1		-1.2506528	
CRTAP		-1.251001	
RNASEL		-1.2510372	
C1H18orf63		-1.2516291	
SFRP2		-1.2516422	
CD2AP		-1.2520359	
LOC102151468		-1.2521186	
LOC119873068		-1.2521228	
LOC111090708		-1.252538	
LOC119870280		-1.2527292	
LOC119866939		-1.2529886	
PIGL		-1.2532318	
TULP1		-1.2532434	
LOC119870293		-1.2532972	
SLC12A4		-1.2533998	
LOC102151762		-1.2535146	
LOC102155667		-1.2536141	
LOC102154405		-1.2539161	
LOC102151685		-1.2539332	
CD1E		-1.2541195	
LOC119874961		-1.2543681	
SYNE1		-1.2549849	
LOC102156459		-1.2550408	
LOC119868226		-1.2550834	
LOC111091518		-1.2552614	
LOC102155172.1		-1.2553151	
LOC111097112		-1.2554587	
LOC119865665		-1.2554843	
SIKE1		-1.2555127	
LOC111094877		-1.2561774	
LOC119874162		-1.2562212	
OR8K7		-1.256655	
LOC119864751		-1.2567011	
LOC111094618		-1.2569157	
LOC111092443		-1.2572249	
LOC111096311		-1.257924	
LOC119872086		-1.2579473	
CD69		-1.2581232	
LOC100684751		-1.2582434	
LOC111096788		-1.2583117	
LOC100686159		-1.2583213	
LOC102152866		-1.2583332	
LOC102152203		-1.258943	
LOC106557907		-1.2591115	
LOC111098229		-1.2591228	
LOC111094534		-1.259428	
LOC111092007		-1.2594534	
LOC119868066		-1.2596717	
LOC119864617		-1.2604082	
LOC119864674		-1.2605374	
TRNAC-GCA.7		-1.2606328	
GGPS1		-1.26087	
LOC119870381		-1.2610843	
ERBB2		-1.2611449	
LOC111091998		-1.2613013	
LOC119864640		-1.2617401	
TSSK1B		-1.2618831	
LOC119873668		-1.2619898	
DLA-12		-1.2620736	
LOC119865041		-1.2621349	
LOC106559991		-1.262783	
STEAP3		-1.2629497	
LOC111090367		-1.2629513	
LOC111095179		-1.2629697	
LOC119872058		-1.2634012	
OR52X1		-1.2637724	
LOC102157329		-1.2638397	
LOC119870841		-1.2641251	
LOC111092941		-1.2642426	
LOC100687428		-1.26485	
LOC119865009		-1.264852	
LOC102151142		-1.2649487	
SCAMPER		-1.2651262	
LOC119868192		-1.2652186	
LOC102152230		-1.265598	
LOC100686628		-1.2657787	
LOC119871410		-1.2660109	
DNAH2		-1.2663524	
OR6N1		-1.2665267	
LOC102154309		-1.2665286	
ERI1		-1.2666862	
LOC119872504		-1.266715	
SMC1B		-1.2667583	
LOC488941		-1.2669455	
LOC106557826		-1.2670296	
LOC119872422		-1.2670656	
LOC119870275		-1.2671847	
UPK1B		-1.2671888	
LOC106557491		-1.2675172	
FSD1L		-1.2675298	
LOC100687103		-1.2675536	
LOC119881420		-1.267587	
ZNF510		-1.2678388	
LOC119873538		-1.2680709	
ATP8B3		-1.2683216	
TRPS1		-1.2683843	
LOC106558854		-1.2685552	
LOC608697		-1.2685568	
LCP1		-1.2686495	
LOC102156472		-1.2687815	
OR51A6		-1.2689924	
LOC106558999		-1.2690613	
LOC111093572		-1.2691163	
MIR133A		-1.2691576	
LOC102154421		-1.2692083	
LOC119865916		-1.2692276	
TACR2		-1.2692277	
LOC100685895		-1.2695638	
LOC119874017		-1.2699031	
PNPT1		-1.2701317	
RAI14		-1.2701851	
CCDC88C		-1.2705014	
SETD1B		-1.270931	
NKX2-3		-1.2709898	
LOC111091377		-1.2711791	
LOC111093109		-1.2714276	
LOC102155869		-1.2714916	
LOC119871990		-1.271722	
ODR4		-1.2717382	
LOC119870435		-1.2717903	
LOC119867714		-1.2720397	
TMEM52		-1.2720838	
LOC111094286		-1.2721299	
LOC106557901		-1.2722783	
TMEM47		-1.2724069	
LOC119871888		-1.2724272	
LOC111094334		-1.272493	
LOC111092596		-1.2725368	
LOC111098815		-1.2727504	
LOC102154313		-1.2727672	
LOC111091109		-1.2728633	
KBTBD13		-1.2729506	
ARL5A		-1.273221	
LOC119863928		-1.27327	
LOC119876918		-1.2734251	
SLC24A5		-1.2736939	
LOC111098779		-1.273902	
LOC119866952		-1.2741698	
LOC119864959		-1.2744845	
LOC111092248		-1.2745373	
LOC102151810		-1.2746884	
ASB10		-1.2746955	
LOC111094035		-1.2747455	
CLRN3		-1.2747662	
LOC119867000		-1.2750088	
LOC100686411		-1.275041	
TIGIT		-1.275194	
LOC119870474		-1.2754912	
LOC119868372		-1.2758172	
LOC111093567		-1.275959	
BBS12		-1.2760779	
LOC102154310		-1.2762214	
LOC106560156		-1.2762794	
LOC102155510		-1.2763338	
LOC119865363		-1.2764027	
TBX5		-1.2765938	
LOC102156497		-1.2766365	
OR6C53		-1.2766726	
LOC111095278		-1.2767152	
TMEM239		-1.2767221	
ATP2A3		-1.2768484	
LOC111098223		-1.2768852	
TRNAR-UCU		-1.2768954	
BLOC1S5		-1.2769021	
PAG1		-1.2769778	
LOC111090849		-1.2771868	
LOC119870305		-1.2772168	
LOC102157087		-1.2773235	
LOC111096257		-1.2773514	
LOC119873348		-1.2774065	
OR56A1		-1.2775683	
LOC111096985		-1.2776068	
LOC106557914		-1.2776395	
LOC111097674		-1.2780577	
LOC106558890		-1.2782066	
MIR8825		-1.2782248	
LOC100686079		-1.2782413	
OR1M1		-1.2783246	
LOC111093874		-1.2783293	
LOC102153689		-1.2783692	
LOC100687197		-1.2786483	
LOC111096651		-1.2788204	
OR6C6J		-1.2789178	
LOC102155194		-1.2790679	
LOC119864643		-1.279355	
LOC111094981		-1.2797265	
LOC111091624		-1.2797618	
LOC111090783		-1.2798517	
LOC111096702		-1.280032	
LOC111093035		-1.2800881	
SCGB1C1		-1.2801824	
LOC111090404		-1.2804857	
LOC106559318		-1.2805519	
LOC119874182		-1.280695	
LOC119868063		-1.28086	
CHIC1		-1.2808915	
LOC102151501		-1.2809106	
FUT4		-1.2814182	
NAT8		-1.2814378	
MIR8884		-1.2815026	
LOC119872898		-1.281638	
GAS2		-1.281728	
RCOR3		-1.2818477	
LOC119864839		-1.2819608	
LOC111095896		-1.2819934	
UNC5D		-1.2820133	
LOC102155678		-1.2824634	
LOC119866928		-1.2824727	
ODF4		-1.282591	
LOC119864069		-1.2829859	
LOC119868053		-1.2832414	
KCNK9		-1.2832452	
ANTXR2		-1.2835673	
TRNAQ-UUG.3		-1.283734	
PIK3C2A		-1.2840849	
LOC119870723		-1.2840927	
TRNAV-UAC		-1.2841605	
LOC119874345		-1.2842503	
SRD5A3		-1.2843441	
LOC111095476		-1.2843844	
LOC111096354		-1.2846277	
LOC119863920		-1.2851679	
PLAAT4		-1.2853824	
GK5		-1.2856253	
SERINC4		-1.2858877	
DLK1		-1.2860413	
LOC102151318		-1.2862612	
LOC111090737		-1.2862867	
LOC106558833		-1.2866293	
PTGER1		-1.2867014	
LOC119869521		-1.2867228	
TMEM209		-1.2869109	
TMEM131		-1.2869151	
PIGG		-1.2871528	
LOC111091223		-1.2871672	
LOC119870822		-1.2872669	
LOC111097602		-1.287404	
LOC111097223		-1.2874429	
DNAJB3		-1.2874686	
LOC111094502		-1.2874832	
PCDHAC1		-1.2878222	
LOC106557651		-1.287834	
POFUT1		-1.2880149	
LOC111091794		-1.288084	
THUMPD2		-1.288209	
LOC111091916		-1.2882197	
SOX8		-1.2883085	
SLFN5		-1.2883484	
OR5K4		-1.2884616	
LOC119864228		-1.2884753	
LOC111098272		-1.2884872	
LOC102156410		-1.2885158	
SLC35G6		-1.2889285	
LOC119867507		-1.289033	
LOC102151811		-1.2892517	
LOC119867632		-1.2894113	
LOC607624		-1.2894323	
PDPR		-1.2894522	
LOC102152215		-1.2894717	
LOC111097370		-1.2895459	
LOC100687184		-1.2897246	
C23H3orf86		-1.289984	
LOC102154480		-1.2900478	
LOC102154560		-1.290163	
LOC100683013		-1.2902461	
LOC111096292		-1.2905703	
LOC119868070		-1.2906318	
LOC111095958		-1.2907337	
TRNAK-UUU.5		-1.2908207	
LOC119870982		-1.291224	
CLCA1		-1.2912332	
LOC111096649		-1.2912483	
ARSD		-1.2913502	
CEP57L1		-1.2917106	
LOC119864105		-1.291772	
LOC119863933		-1.2918209	
LOC119864406		-1.2918833	
ABHD5		-1.2918876	
ALMS1		-1.2919706	
LOC111098361		-1.2922332	
LOC119869705		-1.2922401	
LOC119864115		-1.2923667	
LOC111090358		-1.292392	
LOC119866909		-1.2924614	
VEZF1		-1.2925321	
TCF12		-1.292844	
LOC119867645		-1.2930083	
LOC102153726		-1.2930834	
FGF1		-1.2933108	
H3C14		-1.2933238	
MIR454		-1.2934767	
LOC106558793		-1.2937539	
LOC119870102		-1.2938147	
LOC111093852		-1.2939543	
LOC106558461		-1.2940933	
LOC119870603		-1.2942089	
OR4P4		-1.2942288	
MYH16		-1.2942432	
C20H19orf77		-1.294419	
LOC111090362		-1.2944796	
LOC119870532		-1.2947841	
TANC1		-1.294793	
LOC102153632		-1.29506	
LOC100856137		-1.2951369	
LOC111096661		-1.2953086	
LOC111095988		-1.2953345	
LOC119869720		-1.2953669	
LOC111099011		-1.2954556	
KL		-1.2955397	
KLF4		-1.2955798	
LOC102152092		-1.295595	
ZNF566		-1.2959043	
LOC119872407		-1.295922	
LOC490527		-1.2959741	
LOC119864355		-1.2963071	
LOC100686553		-1.2964399	
LOC102154417		-1.2966553	
LOC119871938		-1.2966769	
LOC111095882		-1.2966926	
LOC119880890		-1.2970551	
LOC119873405		-1.2972817	
RDX		-1.2973204	
LOC102151644		-1.2973971	
SEC16A		-1.2974107	
MISP		-1.297485	
LOC111090932		-1.297546	
LOC102151704		-1.2979547	
LOC119865612		-1.2981528	
LOC610082		-1.298652	
LOC102151409		-1.298832	
LOC119870281		-1.2988989	
OR56A4B		-1.2989502	
OR5AQ1		-1.298979	
LOC102156641		-1.2990419	
KIF27		-1.2992092	
LOC111096270		-1.2993034	
TRIM59		-1.2993494	
MAP7		-1.2993515	
LOC611806		-1.2993846	
NSUN3		-1.2994758	
LOC100684278		-1.2995944	
SLC16A9		-1.2997112	
OR6C75D		-1.2998118	
LOC111092217		-1.3000062	
SH3TC1		-1.300128	
LOC111098571		-1.3006433	
LOC102153562		-1.300666	
OR5H16		-1.300798	
RASSF10		-1.300945	
LOC119874361		-1.3009622	
TRNAC-GCA.12		-1.3011563	
LOC111098048		-1.3012111	
LOC102153230		-1.3014325	
IGSF5		-1.3014948	
LOC119864904		-1.3016222	
BHLHE41		-1.301948	
LOC111096778		-1.3020792	
CARD11		-1.3023418	
LOC111098799		-1.3025825	
LOC102156870		-1.3027667	
C6H16orf92		-1.302881	
LOC119870883		-1.303315	
LOC119864675		-1.3033412	
MUC21		-1.303462	
LOC119873097		-1.3037328	
ZFYVE26		-1.3038095	
NDST4		-1.3039029	
LOC102153898		-1.3039633	
LOC111094686		-1.3040217	
LOC100856208		-1.3040447	
LOC102155648		-1.304176	
LOC119866875		-1.3042377	
ACSL1		-1.3045805	
LOC119866443		-1.3047311	
LOC111097101		-1.3048998	
FGD4		-1.3049291	
LOC102152782		-1.3049724	
LOC111093098		-1.3049779	
LOC100687270		-1.305159	
LOC111090911		-1.3053876	
MIPEP		-1.3054444	
LOC611979		-1.3055685	
C28H10orf90		-1.3059224	
LOC111094920		-1.3059479	
LOC100685054		-1.3061393	
LOC111090617		-1.3062277	
DEPTOR		-1.3062441	
LOC119876183		-1.3062739	
LOC111090664		-1.3063613	
LOC102154826		-1.3064349	
LOC490269		-1.3065313	
LOC111092054		-1.3065362	
LOC119868025		-1.306546	
MED1		-1.3066189	
SP3		-1.3066461	
NEDD4		-1.3067197	
MYO1H		-1.3067337	
TRNAK-CUU.2		-1.3067925	
LOC119867943		-1.3068762	
LOC487176		-1.3071935	
LOC111096024		-1.3073573	
MAGEB3		-1.3074733	
COL10A1		-1.3077465	
LOC111094697		-1.3078833	
LOC111097174		-1.30789	
LOC100684512		-1.3080924	
GUCA1A		-1.3087063	
LOC119869627		-1.3087393	
LOC119869807		-1.3087552	
LOC119872351		-1.3088592	
LOC119867180		-1.3088697	
LOC111097858		-1.309264	
LOC119870721		-1.309273	
SCAF4		-1.3093883	
LOC111091921		-1.3094214	
LOC119864276		-1.3094459	
FER1L5		-1.3094851	
PODNL1		-1.3095	
TRNAR-UCU.2		-1.3098369	
LOC111098858		-1.3098882	
LOC119865400		-1.3099353	
LOC119871377		-1.3103963	
OR4G9		-1.3104751	
LOC102151125		-1.3106167	
IRS2		-1.310646	
LOC119864633		-1.311119	
C1S		-1.3112979	
LOC119876203		-1.311319	
FRS2		-1.3114498	
EDN2		-1.3115163	
LOC111090880		-1.3116177	
LRIT2		-1.311691	
LOC119865048		-1.311796	
LOC106559671		-1.3119172	
LOC119875115		-1.311974	
LOC102155655		-1.3120766	
LOC111091448		-1.3125292	
RBM12		-1.3126255	
DRC7		-1.312705	
LOC111090743		-1.3128151	
LOC102152400		-1.3128301	
PGAM2		-1.3130454	
LOC106559500		-1.3130481	
OR2D2C		-1.3131763	
LOC111093497		-1.3136489	
LOC100685092		-1.3136806	
PKN2		-1.3137474	
LOC111098126		-1.3137913	
LOC119864572		-1.3138106	
LOC100683151		-1.3139234	
BTBD18		-1.3139467	
LOC102154346		-1.3140497	
LOC111093434		-1.3141937	
LOC119870809		-1.3144308	
LOC111096746		-1.3145393	
LOC119868357		-1.314771	
LOC102152848		-1.3153906	
BRIP1		-1.3155346	
PIPOX		-1.3155397	
LRP6		-1.3158679	
LOC119872444		-1.3160106	
LOC111093063		-1.3161277	
LHX8		-1.3163215	
LOC119870646		-1.3165392	
LOC119869883		-1.3168507	
LOC102153485		-1.3169827	
LOC111093510		-1.3171465	
LOC102156003		-1.3172444	
LOC119872146		-1.3172855	
LOC111090812		-1.3175086	
LOC111095778		-1.317524	
GLDN		-1.3176926	
LOC119865837		-1.3178424	
LOC119870812		-1.3179054	
LOC119873693		-1.3180059	
RHBDD1		-1.3182219	
LOC111093499		-1.3182238	
LOC119872352		-1.3182461	
LOC490054		-1.318437	
LOC111095923		-1.3186551	
LOC119864533		-1.3187776	
LOC611295		-1.3189179	
LOC111094235		-1.3189428	
LOC119870320		-1.319175	
LOC119872852		-1.3192059	
ADAMTS2		-1.3193114	
CLCN5		-1.31938	
CD3E		-1.3194599	
LOC106558221		-1.3195168	
LOC119870786		-1.3195984	
LOC111091304		-1.3196902	
LOC106559495		-1.320037	
GPR183		-1.3201752	
WNK1		-1.3202101	
GDAP2		-1.3203825	
IFIT5		-1.3204522	
TMEM207		-1.3206311	
LOC111096023		-1.3207344	
SYT14		-1.3207513	
TRNAG-CCC.4		-1.320808	
LOC100686629		-1.3209939	
MRE11		-1.3210645	
LOC102151983		-1.3211411	
LOC100688855		-1.3213731	
LOC111092237		-1.3215785	
LOC119867143		-1.3216627	
ZNF750		-1.3223569	
LOC100682612		-1.3223628	
OPN5		-1.3224922	
ZNF592		-1.322857	
LOC119864882		-1.32287	
LOC106557811		-1.3229215	
LOC119866788		-1.3229302	
LOC119864475		-1.32311	
HSPB8		-1.3231337	
CYBB		-1.3231417	
TMEM64		-1.3231585	
LOC106557693		-1.3234857	
LOC102155845		-1.3235724	
LOC119870538		-1.3237972	
LOC119869550		-1.3240458	
LOC111092286		-1.3241245	
CTNND1		-1.3243451	
LOC119876683		-1.3244617	
LOC119870339		-1.3245733	
LOC111090268		-1.3245767	
LOC111093817		-1.3248465	
C7H1orf116		-1.3255435	
LOC119866160		-1.3256309	
COL12A1		-1.3260803	
LOC100682605		-1.3263842	
LOC111097913		-1.3269075	
CFAP54		-1.3271356	
LOC102152126		-1.3274947	
LOC111098446		-1.3275754	
CASP8AP2		-1.3276498	
ETV3L		-1.3277134	
NKG7		-1.3277875	
ZSCAN29		-1.3278154	
LOC111098240		-1.327855	
LOC119865369		-1.3278633	
LOC119867808		-1.3279996	
TMPRSS7		-1.3280468	
RYR1		-1.328116	
LOC119869795		-1.3283032	
LOC119870495		-1.3283254	
FAM71F1		-1.3284453	
LOC119865909		-1.3287038	
LOC119871476		-1.3287876	
DRC1		-1.3287916	
NFE2L2		-1.3288252	
TRNAK-CUU		-1.3289012	
LOC111093644		-1.3289118	
LOC119877683		-1.329056	
LOC119872538		-1.3291235	
LOC111092044		-1.3292468	
LOC111091234		-1.3293229	
LOC111094589		-1.3293369	
FAM227A		-1.329393	
LOC119871812		-1.3294764	
MFSD6		-1.3296052	
DNAH8		-1.3298537	
LOC111092375		-1.3303659	
LOC102152581		-1.3311636	
DENND6A		-1.3314046	
LOC119874031		-1.3315462	
LOC119865142		-1.3317028	
LOC106559687		-1.3319138	
LOC119870112		-1.3323333	
ARHGAP36		-1.3323509	
OR52H2		-1.3323741	
LOC111096929		-1.3328273	
LOC119864337		-1.3330541	
LOC102153400		-1.3335675	
MSI2		-1.3338242	
POPDC3		-1.3338611	
LOC111098903		-1.3339579	
SLC6A14		-1.3340304	
LOC111091584		-1.3354403	
LOC119873340		-1.3354809	
LOC119867183		-1.3355943	
LOC111098810		-1.3358824	
LOC111096083		-1.33598	
LOC111093101		-1.3361961	
RFC1		-1.3366432	
NLRP2		-1.3366766	
LOC100686570		-1.3366821	
CYP1B1		-1.3368413	
LOC119873723		-1.3368696	
SEC23IP		-1.3369405	
LOC102154785		-1.3373164	
MORC4		-1.3376592	
LOC111095852		-1.3377005	
GPR87		-1.3378454	
MSN		-1.3379685	
CSF2RB		-1.3381677	
LOC102157108		-1.338405	
SLCO4C1		-1.3385952	
GALNT5		-1.3386079	
LOC119865339		-1.3391887	
LOC119868000		-1.3392364	
LOC111092417		-1.3395216	
LOC106559188		-1.3395457	
CD274		-1.3395777	
LOC111094040		-1.3397685	
CPHXL		-1.340003	
LOC111098811		-1.340179	
LOC102155071		-1.3402282	
LOC111097530		-1.3403119	
LOC102156221		-1.3403482	
LOC111093452		-1.3403504	
LOC111090883		-1.3404214	
KRT82		-1.3407243	
LOC111098956		-1.3408918	
FABP4		-1.3412437	
LOC111095918		-1.3413925	
LOC119867190		-1.3414911	
SPPL2A		-1.3415926	
CPLX4		-1.3418964	
LOC111091402		-1.3419576	
LOC478384		-1.3421063	
LOC102153258		-1.342142	
LOC111095491		-1.3425418	
CLEC18C		-1.342644	
TMEM176B		-1.3427373	
LOC111097206		-1.3433083	
LOC111098145		-1.3437879	
LOC119873214		-1.343821	
LOC111096278		-1.3438274	
OR4D11		-1.3441181	
LOC119872531		-1.3441341	
LOC102154808		-1.344491	
POLR2A		-1.344656	
ZNF536		-1.3447193	
LOC119872833		-1.3447322	
LOC119871698		-1.3449898	
LOC119872734		-1.3450027	
RNASE10		-1.3450354	
LOC119869523		-1.3450954	
LOC111093180		-1.3452761	
LOC119873872		-1.3452858	
LOC111098577		-1.3453718	
LOC119864723		-1.3453792	
LOC102154790		-1.3456621	
LOC100685139		-1.3459767	
LOC119873137		-1.3463283	
INHBB		-1.3465478	
LOC111096417		-1.3466029	
LOC111097955		-1.3466676	
LOC111095002		-1.3469167	
LOC111091263		-1.3470651	
LOC100683488		-1.3471223	
LOC102153234		-1.3472658	
LOC119870502		-1.3477271	
LOC119874152		-1.3477551	
LOC119864055		-1.3477767	
LOC102152121		-1.3478858	
LOC111095161		-1.348013	
LOC119869551		-1.3480984	
LOC119865922		-1.3483739	
RPL3L		-1.3486706	
LOC111090892		-1.3488355	
NACC2		-1.3491163	
ACR		-1.349542	
DAB2		-1.3496374	
OR2AZ1		-1.3497165	
LOC111098392		-1.3499268	
LOC119866231		-1.3499476	
OR1AD1		-1.3500314	
LOC119873848		-1.3502326	
LOC111098003		-1.3502855	
OR8S10		-1.35032	
LOC111096232		-1.3505392	
LOC111096854		-1.3505392	
LOC102156578		-1.3506005	
TSSK2		-1.3506202	
LOC106559680.1		-1.3506231	
LOC102151415		-1.3507333	
LOC100687412		-1.350789	
LOC111096848		-1.3510208	
LOC119870122		-1.3514813	
LOC111093694		-1.3516877	
LOC485303		-1.3516945	
FAM83B		-1.3521945	
LOC106558802		-1.3526406	
KMT2C		-1.352657	
LOC119869950		-1.3528417	
LOC119876351		-1.3529106	
LOC111095549		-1.3529116	
SMIM22		-1.3530258	
STAP1		-1.3530701	
LOC607225		-1.3531331	
LOC119867934		-1.3531823	
LOC102151126		-1.3532801	
LOC100855514		-1.3533218	
LOC111093202		-1.3534588	
LOC106559357		-1.353764	
LOC111093143		-1.3539263	
LOC111091729		-1.3540565	
INSR		-1.3541644	
TTLL2		-1.3545746	
LOC119873610		-1.3546913	
FEM1C		-1.354973	
LOC102156426		-1.3549857	
ZNF24		-1.3551825	
LOC111090799		-1.3552151	
LOC100685022		-1.3552179	
LOC102155942		-1.3553675	
ABHD12B		-1.355726	
LOC106560148		-1.3558952	
LOC111091497		-1.3560869	
LOC102153892		-1.3562316	
LOC119872868		-1.3563232	
SLCO1B3		-1.3564389	
LOC119873762		-1.3564672	
LOC102155743		-1.3566502	
LOC111091087		-1.356666	
LOC111092533		-1.3570248	
LOC119869865		-1.3571602	
SOX13		-1.3572208	
LOC102156506		-1.357486	
LOC100684597		-1.357689	
